1334,DEAD OR ALIVE,TOM CLANCY AND GRANT BLACKWOOD,1,2011-03-20,15
1335,DEAD OR ALIVE,TOM CLANCY WITH GRANT BLACKWOOD,12,2010-12-26,1
1336,DEAD RECKONING,CHARLAINE HARRIS,10,2011-05-22,1
1337,DEAD RINGER,LISA SCOTTOLINE,4,2003-06-15,5
1338,DEAD SILENCE,RANDY WAYNE WHITE,3,2009-03-29,7
1339,DEAD SLEEP,GREG ILES,1,2001-07-29,13
134,A KISS REMEMBERED,SANDRA BROWN,1,2002-04-28,15
1340,DEAD WATCH,JOHN SANDFORD,6,2006-06-04,2
1341,DEAD WRONG,J. A. JANCE,3,2006-08-13,8
1342,DEAD ZERO,STEPHEN HUNTER,1,2011-01-16,14
1343,DEADEYE DICK,KURT VONNEGUT,14,1982-11-14,8
1344,DEADFALL,LINDA FAIRSTEIN,1,2017-08-13,12
1345,DEADLINE,JOHN SANDFORD,6,2014-10-26,1
1346,DEADLINE,SANDRA BROWN,2,2013-10-13,7
1347,DEADLOCK,CATHERINE COULTER,1,2020-08-16,8
1348,DEADLOCK,IRIS JOHANSEN,1,2009-05-10,8
1349,DEADLOCKED,CHARLAINE HARRIS,6,2012-05-20,1
135,A KNIGHT OF THE SEVEN KINGDOMS,GEORGE R. R. MARTIN,10,2015-10-25,2
1350,DEADLY ASSETS,W. E. B. GRIFFIN AND WILLIAM E. BUTTERWORTH IV,1,2015-08-23,13
1351,DEADLY DECISIONS,KATHY REICHS,4,2000-08-13,12
1352,DEADLY EMBRACE,JACKIE COLLINS,1,2002-06-30,13
1353,DEADLY HEAT,RICHARD CASTLE,2,2013-10-06,8
1354,DEADLY STAKES,J. A. JANCE,1,2013-02-24,12
1355,DEAR AND GLORIOUS PHYSICIAN,TAYLOR CALDWELL,64,1959-04-05,3
1356,DEAR EDWARD,ANN NAPOLITANO,8,2020-01-26,2
1357,DEAR JOHN,NICHOLAS SPARKS,11,2006-11-26,1
1358,DEAR LIFE,ALICE MUNRO,1,2012-12-02,15
1359,DEAR MILI,WILHELM GRIMM,10,1988-11-20,5
136,A LEGACY,SYBILLE BEDFORD,16,1957-03-03,8
1360,DEARLY BELOVED,ANNE MORROW LINDBERGH,32,1962-06-17,2
1361,DEATH AND HONOR,W. E. B. GRIFFIN AND WILLIAM E. BUTTERWORTH IV,2,2008-06-22,9
1362,DEATH ANGEL,LINDA FAIRSTEIN,1,2013-08-18,12
1363,DEATH ANGEL,LINDA HOWARD,2,2008-07-20,9
1364,DEATH BEAM,ROBERT MOSS,1,1981-12-06,15
1365,DEATH COMES TO PEMBERLEY,P. D. JAMES,13,2011-12-25,3
1366,DEATH DANCE,LINDA FAIRSTEIN,3,2006-02-05,4
1367,DEATH ECHO,ELIZABETH LOWELL,1,2010-06-27,15
1368,DEATH IN HER HANDS,OTTESSA MOSHFEGH,1,2020-07-12,15
1369,DEATH IN HOLY ORDERS,P. D. JAMES,10,2001-04-29,7
137,A LEGACY OF SPIES,JOHN LE CARRÉ,6,2017-09-24,1
1370,DEATH IN PARADISE,ROBERT B. PARKER,3,2001-10-21,7
1371,DEATH IN THE AIR,AGATHA CHRISTIE,1,1935-04-01,5
1372,DEATH OF KINGS,BERNARD CORNWELL,3,2012-02-05,2
1373,DEATH OF THE FOX,GEORGE P. GARRETT,2,1971-11-07,9
1374,DEATH ON THE D-LIST,NANCY GRACE,1,2010-08-29,13
1375,DEATH QUEST,L. RON HUBBARD,4,1987-01-25,10
1376,DEATH STAR,MICHAEL REAVES AND STEVE PERRY,1,2007-11-04,15
1377,DEATH TROOPERS,JOE SCHREIBER,1,2009-11-01,13
1378,DEATH WEARS A BEAUTY MASK AND OTHER STORIES,MARY HIGGINS CLARK,2,2015-05-17,12
1379,DEATH'S MISTRESS,TERRY GOODKIND,1,2017-02-12,10
138,A LESSON IN SECRETS,JACQUELINE WINSPEAR,1,2011-04-10,6
1380,DEATH’S EXCELLENT VACATION,EDITED BY CHARLAINE HARRIS AND TONI L. P. KELNER,1,2010-08-22,8
1381,DEBORAH,MARIAN CASTLE,5,1946-06-16,13
1382,DEBT OF HONOR,TOM CLANCY,25,1994-09-04,1
1383,DECEIVED,PAUL S. KEMP,1,2011-04-10,13
1384,6-Dec,MARTIN CRUZ SMITH,1,2002-10-27,13
1385,DECEPTION,AMANDA QUICK,2,1993-06-27,15
1386,DECEPTION,JONATHAN KELLERMAN,4,2010-04-18,4
1387,DECEPTION,PHILIP ROTH,3,1990-04-01,13
1388,DECEPTION ON HIS MIND,ELIZABETH GEORGE,6,1997-07-20,8
1389,DECEPTIONS,JUDITH MICHAEL,2,1982-05-30,11
139,A LICK OF FROST,LAURELL K. HAMILTON,3,2007-11-11,2
1390,DECIDER,DICK FRANCIS,8,1993-10-31,7
1391,DECISION AT DELPHI,HELEN MACINNES,26,1960-11-13,5
1392,DECK THE HALLS,MARY HIGGINS CLARK AND CAROL HIGGINS CLARK,10,2000-11-12,3
1393,DEEP BLUE,RANDY WAYNE WHITE,2,2016-04-03,7
1394,DEEP DARK RIVER,ROBERT RYLEE,3,1935-07-08,4
1395,DEEP DISH,MARY KAY ANDREWS,1,2008-03-16,13
1396,DEEP FREEZE,JOHN SANDFORD,4,2017-11-05,2
1397,DEEP SHADOW,RANDY WAYNE WHITE,3,2010-03-28,6
1398,DEEP SIX,CLIVE CUSSLER,15,1984-06-03,5
1399,DEEP SOUTH,NEVADA BARR,2,2000-04-09,14
14,10TH ANNIVERSARY,JAMES PATTERSON AND MAXINE PAETRO,8,2011-05-22,2
140,A LIGHT IN THE WINDOW,MARY ROBERTS RINEHART.,12,1948-02-01,5
1400,DEEP STORM,LINCOLN CHILD,3,2007-02-18,7
1401,DEEP WATERS,JAYNE ANN KRENTZ,3,1997-02-02,9
1402,DEEPER THAN THE DEAD,TAMI HOAG,4,2010-01-17,7
1403,DEEPLY ODD,DEAN KOONTZ,3,2013-06-16,3
1404,DEFENDING JACOB,WILLIAM LANDAY,9,2012-02-19,3
1405,DEFINITELY DEAD,CHARLAINE HARRIS,3,2006-05-21,8
1406,DEGREE OF GUILT,RICHARD NORTH PATTERSON,11,1993-01-31,3
1407,DEJA DEAD,KATHY REICHS,7,1997-09-14,8
1408,DELICIOUS!,RUTH REICHL,1,2014-05-25,11
1409,DELILAH,MARCUS GOODRICH,11,1941-02-10,3
141,A LION AMONG MEN,GREGORY MAGUIRE,4,2008-11-02,4
1410,DELIVER US FROM EVIL,DAVID BALDACCI,6,2010-05-09,1
1411,DELIVERANCE,JAMES DICKEY,26,1970-04-12,3
1412,DELTA OF VENUS,ANAIS NIN,36,1977-08-07,4
1413,DELTA WEDDING,EUDORA WELTY,5,1946-05-12,12
1414,DELUSION IN DEATH,J. D. ROBB,3,2012-09-30,4
1415,DELUXE TOUR,FREDERIC WAKEMAN,3,1956-11-18,12
1416,DEMOCRACY,JOAN DIDION,4,1984-05-20,12
1417,DEMON LORD OF KARANDA,DAVID EDDINGS,7,1988-08-28,7
1418,DENSE MACABRE,LAURELL K. HAMILTON,1,2006-07-16,2
1419,DEPRAVED HEART,PATRICIA CORNWELL,3,2015-11-15,3
142,A LION IS IN THE STREETS,ADRIA LOCKE LANGLEY,30,1945-06-10,1
1420,DEPTH OF WINTER,CRAIG JOHNSON,2,2018-09-23,5
1421,DEPTHS OF GLORY,IRVING STONE,4,1985-10-20,11
1422,DERAILED,JAMES SIEGEL,1,2003-03-09,16
1423,DESCENT,TIM JOHNSTON,1,2015-02-22,15
1424,DESCENT FROM XANADU,HAROLD ROBBINS,8,1984-04-29,6
1425,DESECRATION,TIM LAHAYE AND JERRY B. JENKINS,12,2001-11-18,1
1426,DESERT GOD,WILBUR SMITH,1,2014-11-09,6
1427,DESIGNATION GOLD,RICHARD MARCINKO AND JOHN WEISMAN,2,1997-03-09,15
1428,DESIREE,ANNEMARIE SELINKO,54,1953-02-01,1
1429,DESOLATION MOUNTAIN,WILLIAM KENT KRUEGER,1,2018-09-09,6
143,A LITTLE HATRED,JOE ABERCROMBIE,1,2019-10-06,15
1430,DESPERATE MEASURES,STUART WOODS,1,2018-11-04,13
1431,DESPERATION,STEPHEN KING,15,1996-10-13,1
1432,DESTINY,SALLY BEAUMAN,14,1987-03-29,4
1433,DESTROYER ANGEL,NEVADA BARR,1,2014-04-20,8
1434,DEVICES AND DESIRES,P. D. JAMES,16,1990-01-28,1
1435,DEVIL BONES,KATHY REICHS,4,2008-09-14,1
1436,DEVIL MAY CARE,SEBASTIAN FAULKS,3,2008-06-15,8
1437,DEVIL MAY CRY,SHERRILYN KENYON,3,2007-08-26,2
1438,DEVIL ON HORSEBACK,VICTORIA HOLT,1,1977-10-30,15
1439,DEVIL WATER,ANYA SETON,25,1962-03-18,4
144,A LITTLE YELLOW DOG,WALTER MOSLEY,1,1996-07-21,15
1440,DEVIL'S BRIDGE,LINDA FAIRSTEIN,1,2015-08-30,13
1441,DEVIL'S CORNER,LISA SCOTTOLINE,2,2005-06-19,9
1442,DEVIL'S CUT,J. R. WARD,1,2017-08-20,14
1443,DEVIL'S GATE,CLIVE CUSSLER AND GRAHAM BROWN,3,2011-12-04,5
1444,DEVIL'S WALTZ,JONATHAN KELLERMAN,7,1993-01-31,5
1445,DEVIL’S FOOD CAKE MURDER,JOANNE FLUKE,1,2011-03-13,11
1446,DEVOLUTION,MAX BROOKS,1,2020-07-05,10
1447,DEVOTED IN DEATH,J. D. ROBB,2,2015-10-04,3
1448,DEVOTIONS,MARY OLIVER,4,2019-02-17,5
1449,DEXTER BY DESIGN,JEFF LINDSAY,1,2009-09-27,8
145,A LONG AND HAPPY LIFE,REYNOLDS PRICE,4,1962-05-06,14
1450,DEXTER IN THE DARK,JEFF LINDSAY,1,2007-10-07,11
1451,DIAMOND HEAD,PETER GILMAN,18,1960-07-17,7
1452,DIARY,CHUCK PALAHNIUK,4,2003-09-14,5
1453,DICTATOR,ROBERT HARRIS,1,2016-01-31,15
1454,DIE AGAIN,TESS GERRITSEN,1,2015-01-18,5
1455,DIE IN PLAIN SIGHT,ELIZABETH LOWELL,3,2003-07-06,7
1456,DIFFERENT SEASONS,STEPHEN KING,32,1982-08-08,1
1457,DIGGING TO AMERICA,ANNE TYLER,6,2006-05-21,4
1458,DINNER AT ANTOINE'S,FRANCES PARKINSON KEYES,37,1948-12-12,2
1459,DINNER AT THE HOMESICK RESTAURANT,ANNE TYLER,17,1982-04-11,8
146,A LONG DAY'S DYING,FREDERICK BUECHNER,8,1950-01-29,10
1460,DINOTOPIA,WRITTEN AND ILLUSTRATED BY JAMES GURNEY,2,1992-12-27,13
1461,DIRK GENTLY'S HOLISTIC DETECTIVE AGENCY,DOUGLAS ADAMS,14,1987-06-28,5
1462,DIRT,STUART WOODS,3,1996-09-29,13
1463,DIRTY BLONDE,LISA SCOTTOLINE,4,2006-04-02,5
1464,DIRTY EDDIE,LUDWIG BEMELMANS,12,1947-09-07,4
1465,DIRTY WORK,STUART WOODS,3,2003-05-04,5
1466,DISASTER,L. RON HUBBARD,1,1987-08-16,17
1467,DISCLOSURE,MICHAEL CRICHTON,22,1994-01-23,1
1468,DISHONORABLE INTENTIONS,STUART WOODS,1,2016-06-26,7
1469,DISNEY'S ALADDIN,ADAPTED BY DON FERGUSON,7,1993-02-21,13
147,A LONG FATAL LOVE CHASE,LOUISA MAY ALCOTT,1,1995-10-15,14
1470,DISNEY'S BEAUTY AND THE BEAST,NO AUTHOR,24,1991-12-29,3
1471,DISNEY'S POCAHONTAS,NO AUTHOR,8,1995-07-16,9
1472,DISNEY'S THE LION KING,ADAPTED BY DON FERGUSON,11,1994-08-07,7
1473,DISPUTED PASSAGE,LLOYD C. DOUGLAS,12,1939-01-23,3
1474,DISTRICT NURSE,FAITH BALDWIN,3,1932-06-06,1
1475,DIVIDED IN DEATH,J. D. ROBB,5,2004-02-15,3
1476,DIVINE JUSTICE,DAVID BALDACCI,10,2008-11-23,1
1477,DIVINE MISDEMEANORS,LAURELL K. HAMILTON,1,2009-12-27,6
1478,DIXIE CITY JAM,JAMES LEE BURKE,4,1994-08-21,11
1479,DO I WAKE OR SLEEP,? BY ISABEL BOLTON,1,1946-12-22,16
148,A LONG PETAL OF THE SEA,ISABEL ALLENDE,6,2020-02-09,8
1480,DOCTOR COBB'S GAME,R.V. CASSILL,4,1971-01-24,9
1481,DOCTOR FAUSTUS,THOMAS MANN,12,1948-11-21,9
1482,DOCTOR FISCHER OF GENEVA OR THE BOMB PARTY,GRAHAM GREENE,4,1980-06-29,11
1483,DOCTOR SLEEP,STEPHEN KING,21,2013-10-13,1
1484,DOCTOR ZHIVAGO,BORIS PASTERNAK,57,1958-09-28,1
1485,DOCTORS,ERICH SEGAL,12,1988-07-31,4
1486,DOG ON IT,SPENCER QUINN,1,2009-03-08,7
1487,DOG SONGS,MARY OLIVER,1,2013-10-27,5
1488,DOING HARD TIME,STUART WOODS,1,2013-10-27,8
1489,DOLORES,JACQUELINE SUSANN,25,1976-07-18,2
149,A LONG WAY DOWN,NICK HORNBY,7,2005-06-26,5
1490,DOLORES CLAIBORNE,STEPHEN KING,14,1992-12-06,1
1491,DOMES OF FIRE,DAVID EDDINGS,3,1992-11-29,13
1492,DON CAMILLO AND HIS FLOCK,GIOVANNINO GUARESCHI,25,1952-08-31,6
1493,DON CAMILLO'S DILEMMA,GIOVANNINO GUARESCHI,8,1954-07-25,11
1494,DON'T BLINK,JAMES PATTERSON AND HOWARD ROUGHAN,5,2010-10-17,2
1495,DON'T EVER LEAVE ME,KATHERINE BRUSH,3,1935-05-06,3
1496,DON'T GO,LISA SCOTTOLINE,3,2013-04-28,2
1497,DON'T GO NEAR THE WATER,WILLIAM BRINKLEY,39,1956-07-22,1
1498,DON'T LET GO,HARLAN COBEN,5,2017-10-15,2
1499,DON'T LOOK BACK,AMANDA QUICK,1,2002-06-16,11
15,11/22/63,STEPHEN KING,21,2011-11-27,1
150,A LOVE OF MY OWN,E. LYNN HARRIS,7,2002-08-18,3
1500,DON'T LOOK TWICE,ANDREW GROSS,1,2009-03-22,15
1501,DON'T STOP THE CARNIVAL,HERMAN WOUK,26,1965-04-04,4
1502,DON'T TELL ALFRED,NANCY MITFORD,13,1961-04-16,6
1503,DOOMED,CHUCK PALAHNIUK,1,2013-10-27,11
1504,DORCHESTER TERRACE,ANNE PERRY,1,2012-04-22,15
1505,DOTING,HENRY GREEN,2,1952-06-01,15
1506,DOUBLE CROSS,JAMES PATTERSON,12,2007-12-02,1
1507,DOUBLE DEUCE,ROBERT B. PARKER,5,1992-06-21,9
1508,DOUBLE DEXTER,JEFF LINDSAY,1,2011-11-06,14
1509,DOUBLE FUDGE BROWNIE MURDER,JOANNE FLUKE,1,2015-03-15,13
151,A LOVING SCOUNDREL,JOHANNA LINDSEY,2,2004-05-16,10
1510,DOUBLE HOMICIDE,FAYE AND JONATHAN KELLERMAN,1,2004-10-24,12
1511,DOUBLE MUSCADINE,FRANCES GAITHER,12,1949-03-27,7
1512,DOUBLE PLAY,ROBERT B. PARKER,2,2004-06-13,10
1513,DOUBLE SHOT,DIANE MOTT DAVIDSON,3,2004-11-07,11
1514,DOUBLE TAKE,CATHERINE COULTER,6,2007-07-01,3
1515,DOUBLE TAP,STEVE MARTINI,4,2005-08-14,6
1516,DOWN A DARK ROAD,LINDA CASTILLO,1,2017-07-30,14
1517,DOWN ALL THE DAYS,CHRISTY BROWN,1,1970-07-12,9
1518,DOWN THE DARKEST ROAD,TAMI HOAG,1,2012-01-15,11
1519,DOWNFALL,J. A. JANCE,1,2016-09-25,10
152,A MAGGOT,JOHN FOWLES,9,1985-09-15,6
1520,DOWNTOWN,ANNE RIVERS SIDDONS,5,1994-07-10,10
1521,DR. DEATH,JONATHAN KELLERMAN,5,2000-12-24,7
1522,DR. HUDSON'S SECRET JOURNAL,LLOYD C. DOUGLAS,1,1940-01-01,7
1523,DRAGON,CLIVE CUSSLER,17,1990-05-13,3
1524,DRAGON HARVEST,UPTON SINCLAIR,18,1945-07-08,2
1525,DRAGON SEED,PEARL S. BUCK,19,1942-02-02,1
1526,DRAGON TEARS,DEAN KOONTZ,10,1993-01-24,1
1527,DRAGON TEETH,MICHAEL CRICHTON,7,2017-06-11,2
1528,DRAGON'S FIRE,ANNE MCCAFFREY AND TODD MCCAFFREY,1,2006-07-30,16
1529,DRAGON'S TEETH,UPTON SINCLAIR,1,1942-01-26,5
153,A MAN,ORIANA FALLACI,4,1980-12-28,14
1530,DRAGONBANE,SHERRILYN KENYON,1,2015-08-23,10
1531,DRAGONMARK,SHERRILYN KENYON,1,2016-08-21,12
1532,DRAGONS OF A FALLEN SUN,MARGARET WEIS AND TRACY HICKMAN,2,2000-04-02,14
1533,DRAGONS OF A LOST STAR,MARGARET WEIS AND TRACY HICKMAN,2,2001-04-29,12
1534,DRAGONS OF A VANISHED MOON,MARGARET WEIS AND TRACY HICKMAN,2,2002-07-07,10
1535,DRAGONS OF SUMMER FLAME,MARGARET WEIS AND TRACY HICKMAN,1,1995-11-26,15
1536,DRAGONSDAWN,ANNE MCCAFFREY,7,1988-11-06,10
1537,DRAGONSEYE,ANNE MCCAFFREY,2,1997-02-23,15
1538,DRAGONSWORN,SHERRILYN KENYON,1,2017-08-20,12
1539,DREAM EYES,JAYNE ANN KRENTZ,1,2013-01-27,10
154,A MAN CALLED CERVANTES,BRUNO FRANK,1,1935-03-18,8
1540,DREAM OF ORCHIDS,PHYLLIS A. WHITNEY,1,1985-02-03,14
1541,DREAM WEST,DAVID NEVIN,2,1984-03-04,14
1542,DREAM WHEN YOU’RE FEELING BLUE,ELIZABETH BERG,1,2007-05-20,15
1543,DREAMCATCHER,STEPHEN KING,15,2001-04-08,1
1544,DREAMFEVER,KAREN MARIE MONING,2,2009-09-06,3
1545,DREAMING SPIES,LAURIE R. KING,1,2015-03-08,8
1546,DREAMS ARE NOT ENOUGH,JACQUELINE BRISKIN,5,1987-02-22,8
1547,DREAMS DIE FIRST,HAROLD ROBBINS,25,1977-10-30,6
1548,DREAMS OF JOY,LISA SEE,3,2011-06-19,1
1549,DRESS GRAY,LUCIAN K. TRUSCOTT IV,13,1979-02-25,5
155,A MAN IN A MIRROR,RICHARD LLEWELLYN,5,1961-09-10,11
1550,DRINK WITH THE DEVIL,JACK HIGGINS,4,1996-06-16,13
1551,DRIVE ME CRAZY,ERIC JEROME DICKEY,1,2004-08-01,16
1552,DRIVIN' WOMAN,ELIZABETH CHEVALIER,8,1942-07-27,4
1553,DRIVING FORCE,DICK FRANCIS,9,1992-11-01,3
1554,DRIVING HEAT,RICHARD CASTLE,1,2015-10-04,13
1555,DROP CITY,T. CORAGHESSAN BOYLE,1,2003-03-16,13
1556,DROP DEAD BEAUTIFUL,JACKIE COLLINS,3,2007-07-15,5
1557,DROWNING RUTH,CHRISTINA SCHWARZ,14,2000-10-15,1
1558,DRUMS ALONG THE MOHAWK,WALTER D. EDMONDS,46,1936-08-10,1
1559,DRUMS OF AUTUMN,DIANA GABALDON,8,1997-01-19,2
156,A MAN IN FULL,TOM WOLFE,19,1998-11-22,1
1560,DRUMS OF DESTINY,PETER BOURNE,15,1947-10-12,5
1561,DRY BONES,CRAIG JOHNSON,2,2015-05-31,5
1562,DUANE'S DEPRESSED,LARRY MCMURTRY,1,1999-02-14,17
1563,DUBIN'S LIVES,BERNARD MALAMUD,9,1979-03-25,8
1564,DUCHESS HOTSPUR,ROSAMOND MARSHALL,14,1946-05-26,6
1565,DULCIMER STREET,NORMAN COLLINS,17,1947-02-09,6
1566,DUMA KEY,STEPHEN KING,9,2008-02-10,1
1567,DUNE ROAD,JANE GREEN,1,2009-07-05,14
1568,DUNE: House Atreides,BRIAN HERBERT AND KEVIN J. ANDERSON,4,1999-10-24,12
1569,DUNE: House Corrino,BRIAN HERBERT AND KEVIN J. ANDERSON,4,2001-10-21,8
157,A MAN RIDES THROUGH,STEPHEN R. DONALDSON,3,1987-12-06,12
1570,DUNE: House Harkonnen,BRIAN HERBERT AND KEVIN J. ANDERSON,4,2000-10-22,8
1571,DUNE: THE BUTLERIAN JIHAD,BRIAN HERBERT AND KEVIN J. ANDERSON,3,2002-10-06,7
1572,DUNE: THE MACHINE CRUSADE,BRIAN HERBERT AND KEVIN J. ANDERSON,2,2003-10-05,7
1573,DUNE: The Battle of Corrin,BRIAN HERBERT AND KEVIN J. ANDERSON,4,2004-09-05,9
1574,DUNKERLEY'S,HOWARD SPRING,1,1947-02-23,13
1575,DUSK AT THE GROVE,SAMUEL ROGERS,3,1934-09-03,3
1576,DUST,MARTHA GRIMES,2,2007-02-04,10
1577,DUST,PATRICIA CORNWELL,4,2013-12-01,3
1578,DUST TO DUST,TAMI HOAG,8,2000-08-20,2
1579,DUTCH,THEODORE BONNET,11,1955-05-01,11
158,A MAN TO CALL MY OWN,JOHANNA LINDSEY,4,2003-07-20,10
1580,"DUTCH SHEA, JR.",JOHN GREGORY DUNNE,3,1982-05-23,13
1581,DYING TO PLEASE,LINDA HOWARD,3,2002-05-05,6
1582,DYNASTY,ROBERT S. ELEGANT,30,1977-08-21,3
1583,DYNASTY OF DEATH,TAYLOR CALDWELL,6,1938-09-26,3
1584,E.T. THE EXTRA-TERRESTRIAL STORYBOOK,WILLIAM KOTZWINKLE,32,1982-08-29,2
1585,EAGLE AT MY EYES,NORMAN KATKOV,4,1948-02-08,9
1586,EAGLE IN THE SKY,F. VAN WYCK MASON,23,1948-02-15,1
1587,EARLY RISER,JASPER FFORDE,1,2019-03-03,10
1588,EARLY WARNING,JANE SMILEY,1,2015-05-17,10
1589,EARTH AND HIGH HEAVEN,GWENTHALYN GRAHAM,31,1944-11-12,1
159,A MAN WITHOUT BREATH,PHILIP KERR,1,2013-05-05,13
1590,EARTH UNAWARE,ORSON SCOTT CARD AND AARON JOHNSTON,1,2012-08-05,14
1591,EARTHBOUND,DALTON S. REYMOND,8,1948-03-07,9
1592,EARTHLY REMAINS,DONNA LEON,1,2017-04-23,12
1593,"EAST AND WEST,  by Somerset Maugham. (Doubleday, Doran.) ",,1,1934-08-27,5
1594,EAST OF EDEN,JOHN STEINBECK,39,1952-10-05,1
1595,EAST OF THE MOUNTAINS,DAVID GUTERSON,9,1999-05-09,4
1596,EAST RIVER,SHOLEM ASCH,28,1946-11-10,1
1597,EAST SIDE GENERAL,FRANK G. SLAUGHTER,5,1952-05-11,13
1598,"EAST SIDE, WEST SIDE",MARCIA DAVENPORT,28,1947-11-09,1
1599,"EAST WIND, RAIN",N. RICHARD NASH,5,1977-05-15,8
16,11TH HOUR,JAMES PATTERSON AND MAXINE PAETRO,8,2012-05-27,1
160,A MANUAL FOR CLEANING WOMEN,"LUCIA BERLIN, EDITED BY STEPHEN EMERSON",1,2015-09-13,15
1600,EASY PREY,JOHN SANDFORD,10,2000-05-28,1
1601,ECHO PARK,MICHAEL CONNELLY,5,2006-10-29,2
1602,ECHOES,DANIELLE STEEL,9,2004-11-14,2
1603,ECHOES IN DEATH,J. D. ROBB,5,2017-02-26,2
1604,ECLIPSE,RICHARD NORTH PATTERSON,2,2009-01-25,9
1605,EDEN BURNING,BELVA PLAIN,16,1982-06-13,4
1606,EDEN BURNING,ELIZABETH LOWELL,1,2002-01-27,16
1607,EDGE,JEFFERY DEAVER,1,2010-11-21,14
1608,EDGE OF DANGER,JACK HIGGINS,6,2001-03-11,4
1609,EDGE OF ETERNITY,KEN FOLLETT,15,2014-10-05,1
161,A MAP OF THE WORLD,JANE HAMILTON,1,1994-07-17,15
1610,"EDNA, HIS WIFE",MARY AYER BARNES,10,1935-11-18,3
1611,EDUCATION BEFORE VERDUN,ARNOLD ZWEIG,2,1936-05-11,3
1612,EIGHT DAYS TO LIVE,IRIS JOHANSEN,2,2010-05-09,9
1613,EINSTEIN'S DREAMS,ALAN LIGHTMAN,17,1993-02-21,5
1614,ELEGY FOR EDDIE,JACQUELINE WINSPEAR,1,2012-04-15,5
1615,ELEMENTS OF STYLE,WENDY WASSERSTEIN,1,2006-05-14,15
1616,ELEPHANT AND CASTLE,R.C. HUTCHINSON,6,1949-02-20,8
1617,ELEPHANT HILL,ROBIN WHITE,7,1959-01-25,11
1618,ELEPHANT WALK,ROBERT STANDISH,7,1949-07-31,8
1619,ELEPHANTS CAN REMEMBER,AGATHA CHRISTIE,10,1973-01-21,7
162,A MATTER OF HONOR,JEFFREY ARCHER,17,1986-07-06,2
1620,ELEVATION,STEPHEN KING,10,2018-11-18,1
1621,ELEVEN ON TOP,JANET EVANOVICH,7,2005-07-10,1
1622,ELEVENTH HOUR,CATHERINE COULTER,5,2002-08-18,4
1623,ELIGIBLE,CURTIS SITTENFELD,4,2016-05-08,5
1624,ELIZABETH APPLETON,JOHN O'HARA,21,1963-06-09,2
1625,ELIZABETH THE WOMAN,AMANDA MAE ELLIS,1,1951-09-30,16
1626,"ELIZABETH, CAPTIVE PRINCESS",MARGARET IRWIN,3,1949-01-23,12
1627,ELL,STEPHEN KING,1,2006-04-09,10
1628,ELLIS ISLAND,FRED MUSTARD STEWART,11,1983-02-20,6
1629,EMERALD,PHYLLIS A. WHITNEY,5,1983-02-20,12
163,A MEMORY OF LIGHT,ROBERT JORDAN AND BRANDON SANDERSON,12,2013-01-27,1
1630,EMMA'S SECRET,BARBARA TAYLOR BRADFORD,4,2004-01-25,7
1631,EMPEROR OF THE AIR,ETHAN CANIN,7,1988-03-20,12
1632,EMPIRE,GORE VIDAL,13,1987-06-14,3
1633,EMPIRE AND HONOR,W. E. B. GRIFFIN AND WILLIAM E. BUTTERWORTH IV,2,2013-01-20,2
1634,EMPIRE FALLS,RICHARD RUSSO,1,2001-07-01,14
1635,ENCHANTER'S NIGHTSHADE,ANN BRIDGE,14,1937-11-01,4
1636,END GAME,DAVID BALDACCI,11,2017-12-03,3
1637,END OF THE DRIVE,LOUIS L'AMOUR,5,1997-06-01,6
1638,END OF WATCH,STEPHEN KING,9,2016-06-26,1
1639,ENDANGERED,C. J. BOX,4,2015-03-29,3
164,A MERCY,TONI MORRISON,11,2008-11-30,5
1640,ENDER IN EXILE,ORSON SCOTT CARD,1,2008-11-30,16
1641,ENDER'S SHADOW,ORSON SCOTT CARD,1,1999-09-19,15
1642,ENEMY OF THE STATE,KYLE MILLS,5,2017-09-24,3
1643,ENIGMA,CATHERINE COULTER,2,2017-10-01,8
1644,ENIGMA,ROBERT HARRIS,1,1995-12-03,15
1645,ENOUGH GOOD MEN,CHARLES MERCER,1,1960-02-21,16
1646,ENTOMBED,LINDA FAIRSTEIN,2,2005-01-23,9
1647,ENVY,SANDRA BROWN,7,2001-09-16,2
1648,ESCAPE,BARBARA DELINSKY,1,2011-07-24,11
1649,ESCAPE,ETHEL VANCE,16,1939-10-02,1
165,A MIGHTY FORTRESS,DAVID WEBER,1,2010-05-02,9
1650,ESCAPE CLAUSE,JOHN SANDFORD,4,2016-11-06,1
1651,ESTHER'S GIFT,JAN KARON,9,2002-11-17,6
1652,ETCHED IN BONE,ANNE BISHOP,1,2017-03-26,15
1653,EUROPA,ROBERT BRIFFAULT,21,1935-09-16,1
1654,EUROPA IN LIMBO,ROBERT BRIFFAULT,3,1937-10-04,4
1655,EVA,MEYER LEVIN,10,1959-09-13,7
1656,EVE,IRIS JOHANSEN,2,2011-05-08,7
1657,EVEN DOGS IN THE WILD,IAN RANKIN,1,2016-02-07,13
1658,EVEN MONEY,DICK FRANCIS AND FELIX FRANCIS,1,2009-09-13,9
1659,EVENING CLASS,MAEVE BINCHY,12,1997-03-02,5
166,A MINUTE TO MIDNIGHT,DAVID BALDACCI,11,2019-12-08,1
1660,EVENING IN BYZANTIUM,IRWIN SHAW,13,1973-04-29,5
1661,EVENSONG,GAIL GODWIN,1,1999-04-18,15
1662,EVER AFTER,ELSWYTH THANE,1,1945-11-11,15
